eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
301.63,15.19,276.01,11.89,1405,0.010172299,0.12516277,2.14799,-0.0122522,0.33500603,0.8495407551527023,84,21504,985.3937789049996,1376256
285.49,12.85,274.74,13.18,1404,0.010453758,0.12359619,2.1596732,-0.012771475,0.34795347,0.8066235333681107,85,21760,997.0590675569983,1392640
283.04,12.37,262.68,11.77,1399,0.009011584,0.11228434,2.1378586,-0.015360054,0.34414005,0.8243851810693741,86,22016,1008.7674950180008,1409024
301.33,14.68,284.82,12.82,1405,0.008392099,0.10626221,2.1439364,-0.014032111,0.31582597,0.8529532551765442,87,22272,1020.4231956580006,1425408
315.24,16.04,296.21,13.12,1390,0.0090819625,0.11189779,2.1437747,-0.012661663,0.41733885,0.8348812609910965,88,22528,1032.2103710329975,1441792
314.92,15.6,286.87,13.19,1398,0.0077958643,0.09729004,2.148132,-0.014312305,0.3383554,0.8444142490625381,89,22784,1043.9274435080006,1458176
307.52,15.64,291.14,14.04,1399,0.012333239,0.16436768,2.142153,-0.008896367,0.35577372,0.8608773201704025,90,23040,1055.6315171499991,1474560
297.04,15.13,308.93,14.91,1404,0.009563024,0.12689209,2.1837218,-0.010076306,0.31747925,0.8468165993690491,91,23296,1067.3005122389986,1490944
289.61,14.43,279.59,11.84,1401,0.011980909,0.15407307,2.1554487,-0.010528536,0.3444401,0.8602525591850281,92,23552,1078.988783064,1507328
301.54,15.46,284.44,12.22,1399,0.012331013,0.15588379,2.153433,-0.017618408,0.29350552,0.8642158955335617,93,23808,1090.6971564390005,1523712
317.46,16.54,287.11,13.26,1405,0.012115865,0.1586914,2.1467097,-0.014928985,0.34886265,0.8650263100862503,94,24064,1102.3576707119973,1540096
298.58,16.09,274.86,12.94,1403,0.010730487,0.1426595,2.130266,-0.011806063,0.33018976,0.875305213034153,95,24320,1114.0302128469993,1556480
312.21,16.93,264.45,12.56,1405,0.010424323,0.13053386,2.1446164,-0.011329499,0.37657377,0.8523413985967636,96,24576,1125.6879045450005,1572864
316.6,17.04,284.57,13.24,1400,0.010425423,0.13675945,2.1530998,-0.014741264,0.3331225,0.8480484783649445,97,24832,1137.3911968339999,1589248
306.58,16.16,314.37,14.06,1411,0.011468309,0.14798991,2.1471577,-0.00820634,0.39551997,0.8326285928487778,98,25088,1149.002424929,1605632
315.3,16.32,307.57,13.64,1404,0.013090747,0.17637126,2.116663,-0.01721272,0.34098873,0.8098913431167603,99,25344,1160.6672817929975,1622016
325.68,16.26,308.62,15.71,1403,0.0114137,0.15010579,2.095772,-0.013247487,0.31309843,0.83942911028862,100,25600,1172.3425817559983,1638400
324.59,16.7,332.96,17.85,1401,0.010099529,0.13067627,2.102441,-0.016323201,0.35948932,0.8511109203100204,101,25856,1184.0335687199986,1654784
300.29,15.23,346.24,17.53,1407,0.009258428,0.12150065,2.1097546,-0.017783143,0.30942014,0.8416779488325119,102,26112,1195.6766819859986,1671168
298.69,15.46,310.88,14.13,1398,0.010901862,0.14813232,2.1032462,-0.018171443,0.2569396,0.8773767203092575,103,26368,1207.3922641530007,1687552
316.69,16.37,300.03,13.38,1408,0.012521488,0.16469319,2.1299584,-0.015843486,0.31697172,0.8116480857133865,104,26624,1219.0249014369983,1703936
330.83,16.68,312.36,14.22,1406,0.010183496,0.13649495,2.1268742,-0.015415322,0.3417954,0.8297993540763855,105,26880,1230.6774533639982,1720320
348.6,18.59,305.86,14.35,1408,0.011588935,0.15635173,2.1336238,-0.013561049,0.27687585,0.8672728836536407,106,27136,1242.3130858090008,1736704
346.99,18.45,315.05,15.01,1402,0.010075831,0.12978108,2.0905998,-0.011461225,0.42968437,0.8269915878772736,107,27392,1253.9983873829988,1753088
328.83,17.44,310.26,15.04,1400,0.010267514,0.13989258,2.0838168,-0.0076129497,0.49631754,0.8273799568414688,108,27648,1265.6995486039996,1769472
306.38,15.75,302.17,15.45,1399,0.011249759,0.1494344,2.06723,-0.010021023,0.389365,0.8241332769393921,109,27904,1277.4092693620005,1785856
